Country,Year,life_expectancy,gdp_per_capita,population,infant_mortality,health_exp_pct_gdp,physicians_per_1000,co2_per_capita,electricity_access_pct,literacy_rate,unemployment_rate,last_updated
Tanzania,2018,60.3,69887.31,1115884222,42.2,4.09,1.31,13.16,44.7,88.6,28.5,2024-04-02
Tanzania,2019,63.2,63200.57,492342622,15.0,2.53,2.33,18.08,31.5,44.5,29.1,2024-04-03
Tanzania,2021,61.2,3480.29,1284964655,12.9,10.83,1.66,1.4,14.5,38.1,3.1,2024-04-03
Tanzania,2022,67.0,27759.92,586007289,,16.57,4.3,17.71,38.8,56.7,18.8,2024-04-04
Tanzania,2023,66.9,32352.3,1380659346,66.0,8.96,4.37,5.46,19.0,54.7,12.7,2024-04-04
Thailand,2001,54.2,6756.47,738471598,33.4,,0.55,8.68,25.7,99.1,17.3,2023-10-19
Thailand,2002,61.4,8031.74,1366231272,24.3,8.78,3.91,0.59,82.9,67.6,9.1,2023-10-19
Thailand,2004,81.3,55038.93,350237459,7.1,13.05,3.44,,42.7,45.2,20.4,2023-10-20
Thailand,2005,56.2,47970.77,594146985,36.8,6.07,4.95,9.76,58.9,51.3,6.3,2023-10-20
Thailand,2007,56.9,55360.99,546831836,34.4,9.51,2.22,2.1,37.9,76.5,,2023-10-20
Thailand,2008,66.1,15879.05,294915728,3.8,16.35,1.28,4.63,35.2,38.9,19.5,2023-10-21
Thailand,2011,61.9,56781.85,780615930,22.0,12.41,0.72,10.77,49.3,48.8,18.5,2023-10-21
Thailand,2012,85.0,48817.14,566885871,19.6,6.11,2.89,7.41,92.2,55.8,,2023-10-22
Thailand,2013,79.3,52237.67,860029306,28.1,15.09,0.25,17.43,56.1,57.9,15.4,2023-10-22
Thailand,2014,50.4,69788.37,625711965,28.8,4.21,2.65,9.98,46.3,77.5,13.2,2023-10-23
Thailand,2015,71.0,64694.5,153543586,,7.39,3.43,17.24,17.1,35.1,25.7,2023-10-23
Thailand,2016,,43658.81,1166134586,,4.08,3.35,18.93,47.3,52.9,18.6,2023-10-24
Thailand,2017,79.3,79641.0,32084732,10.8,11.75,,5.78,31.5,85.1,2.6,2023-10-24
Thailand,2018,67.7,45047.72,1020196911,29.7,11.8,3.52,11.0,67.6,,3.5,2023-10-24
Thailand,2020,67.5,67315.2,981960032,63.5,7.62,2.44,7.93,,34.3,18.1,2023-10-25
Thailand,2021,,4211.44,1091454588,21.7,15.27,4.23,18.92,46.8,,14.5,2023-10-25
Thailand,2022,65.7,15496.26,711302433,43.2,14.97,4.42,13.31,20.2,80.4,15.5,2023-10-26
Thailand,2023,82.2,4884.95,1148987863,4.9,7.87,,3.05,77.2,30.6,5.9,2023-10-26
Turkey,2000,52.0,8719.9,604395613,19.9,,1.54,18.82,91.5,69.7,11.3,2023-11-05
Turkey,2001,64.4,58342.56,632568774,68.8,17.11,2.03,11.26,18.6,44.0,13.0,2023-11-05
Turkey,2002,80.7,13083.76,638197319,49.2,,2.31,17.4,61.1,60.8,2.9,2023-11-06
Turkey,2003,78.7,49356.01,1165111353,40.5,3.9,0.1,6.13,72.8,85.3,9.6,2023-11-06
Turkey,2004,,33136.56,324272524,12.6,5.15,0.35,4.04,10.8,73.9,,2023-11-07
Turkey,2005,56.8,27993.37,501298701,,15.43,0.21,18.81,90.3,67.5,16.8,2023-11-07
Turkey,2006,63.5,51954.17,63153359,6.2,9.32,3.31,17.77,,,7.1,2023-11-08
Turkey,2007,61.1,32312.34,211118449,41.3,14.83,2.66,9.86,86.4,,15.2,2023-11-08
Turkey,2008,,46373.12,309996080,23.0,14.85,,19.84,21.7,85.7,12.4,2023-11-08
Turkey,2009,80.8,33326.44,752722508,5.8,2.04,1.48,13.64,20.9,38.0,12.9,2023-11-09
Turkey,2010,74.9,14686.83,111883612,75.4,6.17,5.12,,79.5,41.8,24.8,2023-11-09
Turkey,2011,70.9,27307.56,367880791,11.5,10.16,,7.25,52.8,55.4,19.6,2023-11-10
Turkey,2012,55.7,30822.0,197645611,50.7,13.66,5.59,5.65,95.5,34.4,18.5,2023-11-10
Turkey,2014,68.5,53713.19,1164287709,,2.62,5.28,6.37,21.6,62.8,18.4,2023-11-11
Turkey,2016,51.1,33916.66,1253192490,78.6,12.19,0.99,18.13,56.5,40.8,27.7,2023-11-11
Turkey,2017,75.6,56879.87,280875579,,13.01,1.33,8.83,80.4,84.9,14.1,2023-11-12
Turkey,2018,79.4,52554.67,320181980,23.4,7.04,0.72,5.54,28.9,61.9,27.3,2023-11-12
Turkey,2020,74.1,8112.46,1291640080,,7.82,4.54,5.22,72.4,32.8,25.3,2023-11-12
Turkey,2021,72.3,18088.41,948064660,62.2,9.57,3.71,9.18,90.5,64.9,25.4,2023-11-13
Turkey,2022,64.4,18791.72,568811944,66.4,5.64,,16.14,41.8,75.0,,2023-11-13
United Kingdom,2000,,18331.33,928434544,59.9,15.57,2.55,6.13,39.3,,24.7,2023-04-26
United Kingdom,2000,52.2,66067.09,409690163,36.6,2.35,1.82,10.1,15.1,,27.9,2023-05-05
United Kingdom,2001,59.4,66920.68,21063397,31.6,7.4,0.14,2.57,47.2,,12.7,2023-04-16
United Kingdom,2001,63.0,72204.25,1129467580,78.8,14.07,2.37,11.85,69.5,,16.8,2023-04-26
United Kingdom,2002,70.8,1289.0,650001175,77.2,10.3,4.07,6.31,79.7,84.1,16.1,2023-04-17
United Kingdom,2002,64.3,52586.31,364701118,14.4,4.57,0.44,3.79,69.8,91.7,24.6,2023-05-06
United Kingdom,2002,55.9,62560.22,817490006,76.3,2.68,1.61,12.07,36.7,80.0,,2023-04-26
United Kingdom,2003,54.4,1847.34,1078336417,65.0,3.92,1.61,0.45,36.4,,,2023-04-17
United Kingdom,2003,53.9,23490.4,434074722,21.5,10.24,3.22,,41.8,88.0,23.9,2023-05-06
United Kingdom,2004,67.8,29857.82,1306128345,66.5,13.16,,9.29,92.9,78.6,22.1,2023-04-27
United Kingdom,2004,63.0,607.61,420070838,52.4,17.59,5.09,0.57,90.9,84.8,23.6,2023-04-18
United Kingdom,2004,82.0,76248.79,457776187,,10.09,5.65,17.54,19.2,57.5,,2023-05-07
United Kingdom,2005,59.6,64662.14,273739223,28.9,,5.87,17.15,73.1,80.9,17.3,2023-04-27
United Kingdom,2005,63.9,24582.0,92439955,19.8,5.95,2.91,14.97,52.6,34.0,28.8,2023-04-18
United Kingdom,2005,56.8,68775.93,947878625,67.4,15.74,4.5,8.84,64.9,41.2,20.5,2023-05-07
United Kingdom,2006,67.4,30751.16,228667954,63.3,13.75,2.32,0.6,85.5,30.8,21.4,2023-04-28
United Kingdom,2006,74.3,18753.05,165013044,14.9,2.03,4.32,,56.3,,3.4,2023-05-07
United Kingdom,2006,77.5,79310.57,762503024,77.1,3.21,2.21,4.59,27.6,39.9,19.0,2023-04-18
United Kingdom,2007,65.3,19180.39,986966978,65.7,10.74,5.8,1.13,55.4,80.3,,2023-04-28
United Kingdom,2007,70.2,12183.54,1135667716,51.6,,4.05,5.27,41.1,94.2,9.4,2023-04-19
United Kingdom,2008,78.0,44440.21,555476877,12.3,15.84,0.96,6.26,36.1,91.0,20.5,2023-04-29
United Kingdom,2008,81.2,19702.18,496302722,10.2,5.56,3.12,12.19,32.1,34.0,12.3,2023-05-08
United Kingdom,2008,81.2,56763.85,87553415,13.5,2.13,3.79,9.01,22.1,97.1,16.4,2023-04-19
United Kingdom,2009,58.8,50177.49,800658503,67.0,16.5,,13.51,14.7,68.4,9.3,2023-04-29
United Kingdom,2009,67.5,54529.82,107196785,23.4,14.91,2.77,10.98,49.0,33.1,5.8,2023-04-20
United Kingdom,2009,57.7,76809.09,863012530,45.4,,2.59,10.86,72.7,79.2,,2023-05-08
United Kingdom,2010,62.4,49892.75,468002926,59.2,8.47,0.43,15.7,35.7,60.3,20.9,2023-04-30
United Kingdom,2010,57.3,4473.33,1181187704,78.5,14.69,5.13,4.92,96.5,43.8,28.6,2023-04-20
United Kingdom,2010,64.4,69706.89,884170780,43.5,3.85,3.64,2.43,40.3,40.0,,2023-05-09
United Kingdom,2011,,30226.72,1322255791,52.1,12.74,3.8,4.06,47.7,82.6,3.9,2023-04-30
United Kingdom,2011,74.9,78500.93,797570921,,8.99,3.57,1.55,66.0,98.7,6.5,2023-04-21
United Kingdom,2011,,71706.14,286440778,41.6,8.71,0.13,15.88,16.2,63.2,17.3,2023-05-09
United Kingdom,2012,59.7,34845.5,1372526052,7.3,,1.09,19.42,20.2,58.3,22.4,2023-04-30
United Kingdom,2012,81.8,75524.28,1344209778,42.7,17.64,4.55,3.32,52.9,80.3,8.2,2023-04-21
United Kingdom,2012,74.1,20635.15,14465297,58.4,10.57,5.02,16.45,85.9,64.0,10.7,2023-05-10
United Kingdom,2013,73.3,13434.63,791336894,62.2,9.98,0.09,0.28,42.1,94.8,7.6,2023-04-22
United Kingdom,2013,64.8,28048.67,556958523,22.6,,2.91,5.44,35.9,76.0,29.1,2024-06-27
United Kingdom,2013,,28048.67,556958523,,5.29,,5.44,35.9,76.0,29.1,2023-05-01
United Kingdom,2013,65.8,15083.65,1197036140,70.8,9.46,0.47,7.82,82.3,93.1,6.9,2023-05-10
United Kingdom,2014,57.8,26072.76,1187334904,58.9,3.53,2.58,0.68,53.3,76.4,4.4,2023-04-22
United Kingdom,2014,52.7,6508.9,1332016797,25.2,3.47,3.6,12.51,68.4,48.7,,2023-05-01
United Kingdom,2015,63.6,43570.0,1355308103,7.2,,0.46,,82.3,60.3,29.9,2023-05-11
United Kingdom,2015,63.9,73602.72,1390560394,5.5,14.18,2.24,7.91,77.9,94.3,28.6,2023-04-22
United Kingdom,2015,58.8,54244.09,989428502,49.6,7.01,1.64,,87.9,96.3,4.1,2023-05-02
United Kingdom,2016,61.2,17998.85,491053487,31.1,3.1,2.23,9.34,75.0,76.0,21.6,2023-05-11
United Kingdom,2016,62.5,63110.15,351776435,46.0,7.74,3.95,4.88,27.2,94.3,,2023-04-23
United Kingdom,2016,83.1,59054.55,1236249857,17.8,11.4,4.21,13.63,46.7,31.1,17.9,2023-05-02
United Kingdom,2017,57.7,3594.93,50908336,15.7,15.87,1.71,19.01,62.3,60.6,,2023-04-23
United Kingdom,2017,57.7,3594.93,50908336,15.7,15.87,1.71,19.01,62.3,,17.8,2024-06-17
United Kingdom,2017,65.8,76627.69,558949927,67.5,5.02,4.04,19.54,19.2,,13.6,2023-05-03
United Kingdom,2018,73.2,38977.15,7936209,64.8,14.36,,,79.0,70.9,23.7,2023-05-11
United Kingdom,2018,76.6,22958.44,494594023,71.7,17.14,5.36,8.45,80.2,63.3,15.4,2023-04-24
United Kingdom,2019,78.1,41681.64,196884163,54.4,11.93,4.46,3.48,27.5,92.3,,2023-05-12
United Kingdom,2019,70.7,15297.8,464524796,68.7,5.31,0.45,1.47,94.7,65.5,12.9,2023-04-24
United Kingdom,2019,82.0,35004.67,362566943,35.9,13.58,0.07,11.83,65.2,74.6,8.0,2023-05-03
United Kingdom,2020,76.6,47973.85,915958765,71.4,,,3.21,52.7,80.1,8.9,2023-05-12
United Kingdom,2020,53.2,16341.99,1228519330,59.6,2.22,1.51,4.37,34.4,47.3,2.8,2023-05-04
United Kingdom,2020,79.3,26909.19,971218471,62.1,12.47,0.93,17.53,58.5,49.8,13.3,2023-04-25
United Kingdom,2021,61.0,19699.3,301270235,35.1,16.53,3.05,3.84,16.9,78.7,,2023-05-13
United Kingdom,2021,75.6,48735.17,942183900,8.3,17.22,5.03,16.12,84.1,95.3,16.8,2023-05-04
United Kingdom,2022,71.6,59559.08,1033215391,,3.1,,18.42,62.6,67.7,8.8,2023-05-04
United Kingdom,2022,73.1,63801.2,381088482,56.0,6.22,5.64,12.76,39.2,,6.5,2023-05-13
United Kingdom,2023,57.7,47826.61,370856720,53.6,15.04,4.67,15.24,26.9,36.2,21.3,2023-05-14
United Kingdom,2023,50.0,33616.98,731752998,6.3,17.57,1.37,6.15,,,1.0,2023-04-25
United Kingdom,2023,81.3,53483.81,1102448143,37.4,12.08,1.51,14.14,48.5,61.0,19.8,2023-05-05
United States,2000,67.0,49651.25,516794638,38.1,13.96,0.24,5.12,74.2,92.7,15.8,2023-01-25
United States,2000,54.1,11867.84,1066234129,50.2,3.62,0.52,14.05,16.5,,,2023-01-17
United States,2000,58.5,77854.34,550640265,71.6,12.1,4.77,10.1,61.9,64.5,6.7,2023-01-09
United States,2000,83.3,58693.52,838322548,14.2,4.5,0.37,17.34,64.1,79.6,1.6,2023-01-01
United States,2001,79.1,17380.96,254964041,16.3,6.87,3.16,8.7,36.2,72.8,5.0,2023-01-01
United States,2001,59.8,2433.12,903838478,15.8,17.05,5.72,18.31,43.3,31.1,27.9,2023-01-10
United States,2001,53.8,36069.0,745897864,20.9,6.31,2.28,0.5,39.0,44.8,10.5,2023-01-25
United States,2002,62.8,36757.56,1099353757,17.6,10.23,3.56,,64.7,41.9,2.9,2023-01-01
United States,2002,83.8,77107.79,1194286732,25.0,8.16,5.11,6.41,25.3,69.0,28.1,2023-01-10
United States,2003,63.1,29966.05,1138012994,75.9,17.78,4.53,7.59,17.5,84.4,17.2,2023-01-18
United States,2003,83.8,64767.59,426806969,9.6,12.95,2.65,2.53,54.6,32.4,27.4,2023-01-02
United States,2003,70.0,8225.53,861202613,79.2,4.24,3.12,,76.7,78.8,21.4,2023-01-11
United States,2003,70.8,54488.63,1104945148,40.9,3.39,3.23,11.78,77.1,60.2,4.7,2023-01-26
United States,2004,62.7,51850.42,799304237,29.8,17.78,3.64,4.82,19.2,40.7,8.1,2023-01-26
United States,2004,81.7,9340.2,689928833,2.9,,0.36,2.46,20.6,75.4,22.6,2023-01-18
United States,2004,73.2,25281.03,728335195,44.6,4.96,5.82,15.53,94.6,92.6,18.3,2023-01-02
United States,2004,,64844.21,1134253695,69.6,16.61,3.08,10.08,81.8,75.5,21.4,2023-01-11
United States,2005,53.1,16080.64,63795590,27.4,8.22,1.64,,42.1,49.7,16.7,2023-01-03
United States,2005,56.5,23165.07,243136346,71.9,3.28,3.16,8.27,98.4,37.8,12.5,2023-01-27
United States,2005,83.7,30302.21,400354064,69.8,,5.78,0.34,97.3,33.0,26.8,2023-01-19
United States,2005,81.2,27370.61,526128342,9.3,11.25,,9.37,,50.1,18.1,2023-01-12
United States,2006,80.3,65457.23,361435006,15.3,12.7,5.58,11.18,61.4,49.6,23.3,2023-01-27
United States,2006,84.8,6366.83,775619071,77.6,10.37,3.78,13.95,50.9,73.9,,2023-01-19
United States,2006,,6366.83,775619071,77.6,10.37,3.78,13.95,50.9,73.9,17.9,2024-06-19
United States,2006,80.3,65457.23,361435006,15.3,12.7,5.58,11.18,61.4,,23.3,2024-06-14
United States,2007,61.3,34322.2,710900724,20.9,3.84,,5.84,62.3,40.8,15.0,2023-01-27
United States,2007,52.6,78957.51,1081256554,17.5,2.09,4.9,14.17,75.6,84.0,3.1,2023-01-03
United States,2007,,34322.2,710900724,20.9,3.84,3.67,5.84,62.3,,,2024-06-24
United States,2007,51.6,22836.57,1330600871,71.4,,3.73,5.62,,62.5,11.2,2023-01-20
United States,2008,52.7,77964.39,1380701936,,10.58,1.87,16.29,71.6,41.4,27.4,2023-01-20
United States,2008,51.8,27260.04,188613340,6.9,17.84,1.95,16.22,,77.7,23.0,2023-01-28
United States,2008,62.6,10601.31,731379442,62.1,5.45,3.74,1.8,,67.2,16.7,2023-01-12
United States,2008,54.1,69116.72,872805728,27.8,3.02,1.88,6.57,75.7,74.6,26.7,2023-01-04
United States,2009,83.2,58194.7,858974566,34.6,16.92,,1.0,12.4,56.4,24.5,2023-01-20
United States,2009,54.2,57202.96,1065218675,45.8,14.34,2.97,10.5,48.5,31.8,4.1,2023-01-04
United States,2009,75.4,78080.24,723062337,27.2,14.72,1.64,8.84,,,28.9,2023-01-12
United States,2009,66.5,33241.35,488741139,74.5,15.29,5.79,2.57,75.8,95.7,6.3,2023-01-28
United States,2010,55.3,47733.39,533556753,,15.47,5.03,9.43,47.3,49.1,2.6,2023-01-21
United States,2010,74.4,33011.76,243025400,14.2,6.0,3.3,14.32,69.4,,28.7,2023-01-13
United States,2011,70.1,67425.39,196111441,64.0,5.23,1.0,3.37,83.3,76.6,16.2,2023-01-29
United States,2011,78.5,79977.56,1395293253,45.3,,5.67,17.01,32.3,61.5,4.7,2023-01-21
United States,2011,61.0,40931.37,1270639280,21.4,8.57,4.54,4.65,16.9,50.3,5.7,2023-01-04
United States,2011,69.4,49131.8,587730287,21.3,7.7,4.55,0.39,20.4,33.2,2.2,2023-01-13
United States,2012,78.3,50855.6,1220109095,,4.99,5.36,10.83,82.7,92.7,10.2,2023-01-05
United States,2012,80.7,31699.39,1143330915,36.3,8.03,2.79,6.1,77.3,65.2,,2023-01-29
United States,2012,74.6,38196.82,137418907,40.3,9.58,1.06,8.73,45.9,73.1,19.4,2023-01-14
United States,2012,71.2,18677.1,940545107,50.2,7.73,0.7,13.46,,84.1,16.1,2023-01-22
United States,2013,69.3,45094.57,1227376716,33.5,4.14,0.19,15.13,65.8,79.3,7.2,2023-01-22
United States,2013,63.4,43712.45,1269107719,50.7,3.87,5.64,12.59,40.1,39.7,24.0,2023-01-30
United States,2014,71.9,40499.33,1199157532,53.4,4.61,0.44,12.88,12.4,71.0,28.3,2023-01-14
United States,2014,71.9,40499.33,1199157532,53.4,4.61,0.44,12.88,12.4,71.0,28.3,2024-06-22
United States,2014,68.7,71564.46,1104141797,13.8,6.99,1.51,14.9,13.0,69.9,23.1,2023-01-30
United States,2014,64.9,65532.17,1205092451,,,2.52,4.52,20.8,53.6,28.3,2023-01-05
United States,2015,68.2,56390.01,509399628,77.8,17.4,1.53,10.0,37.1,49.9,2.1,2023-01-06
United States,2015,62.0,65789.96,155329115,68.0,4.04,2.4,15.97,23.5,46.0,21.9,2023-01-31
United States,2015,63.6,51641.41,641824920,44.6,17.06,2.33,19.23,91.5,43.7,3.0,2023-01-15
United States,2016,70.6,31683.4,612746153,72.5,,3.09,15.69,45.7,73.5,26.0,2023-01-23
United States,2016,,4592.56,390465726,72.8,5.83,0.89,9.84,,,20.5,2023-01-06
United States,2016,72.4,55668.9,760042858,21.6,7.53,1.11,18.18,62.5,58.1,14.4,2023-01-31
United States,2017,58.3,58393.2,515212494,51.3,12.14,3.22,1.9,85.2,52.5,6.4,2023-01-07
United States,2017,,47105.0,708491206,49.7,2.29,5.24,18.65,60.9,78.8,,2023-01-31
United States,2017,55.1,74164.0,689216752,22.1,9.35,,9.9,,74.3,8.0,2023-01-23
United States,2018,55.3,46314.92,849597707,35.1,13.78,5.61,18.52,50.6,37.9,29.6,2023-02-01
United States,2019,73.7,1818.73,717174235,19.7,12.32,1.06,13.85,44.8,95.6,5.0,2023-01-07
United States,2019,52.5,25858.56,1182902997,3.8,15.03,1.71,2.45,72.7,74.0,26.4,2023-01-15
United States,2019,54.4,73706.93,1217919958,42.5,11.46,2.41,1.19,40.2,86.2,1.1,2023-02-01
United States,2020,78.1,22921.75,248826641,,14.91,5.94,8.31,43.5,,10.9,2023-01-16
United States,2020,54.0,74013.14,1228336425,22.1,12.56,4.91,11.15,57.7,46.9,3.7,2023-01-08
United States,2020,63.9,43222.95,1287837935,29.0,7.55,4.43,9.1,30.2,61.7,5.1,2023-02-02
United States,2021,,51449.54,255041178,,16.35,2.85,13.38,25.5,43.5,2.2,2023-01-24
United States,2021,81.5,50831.57,474972192,29.2,13.62,5.38,17.75,80.2,74.9,3.4,2023-01-08
United States,2021,80.0,34605.03,1051344059,60.9,,5.42,10.15,84.4,52.4,27.0,2023-01-16
United States,2021,67.4,33804.57,1280826838,30.3,11.29,3.8,0.36,69.7,42.5,28.9,2023-02-02
United States,2022,81.4,48711.11,13371273,9.9,12.62,0.05,3.3,59.4,78.4,19.9,2023-01-08
United States,2022,59.8,14572.33,124639195,11.4,9.37,1.25,7.35,55.3,78.3,2.1,2023-01-24
United States,2022,50.4,72477.87,128255704,26.9,17.2,5.7,11.51,66.9,61.4,9.5,2023-01-16
United States,2023,53.0,79751.5,703321916,48.4,3.07,4.5,4.28,90.8,44.4,6.5,2023-02-03
United States,2023,74.9,19361.3,455896877,60.2,12.39,5.1,13.19,61.1,36.6,11.7,2023-01-09
United States,2023,72.0,,1223073284,73.8,2.98,1.68,16.14,77.3,42.9,7.1,2023-01-24
United States,2023,73.5,60313.78,1108314871,,3.46,2.98,1.25,59.5,60.9,26.7,2023-01-17
Vietnam,2000,54.9,18379.3,781608754,61.6,11.91,1.41,,,,24.5,2024-02-01
Vietnam,2001,81.6,33082.89,735145250,39.2,,4.66,10.58,38.5,48.1,2.1,2024-02-01
Vietnam,2002,58.0,12276.65,915535034,55.1,14.03,3.03,,94.3,86.5,19.4,2024-02-02
Vietnam,2003,84.4,22293.83,284118362,36.5,2.91,5.87,11.81,60.1,75.9,,2024-02-02
Vietnam,2005,,33631.55,1060335153,19.7,5.54,0.99,7.5,86.2,88.0,12.1,2024-02-03
Vietnam,2006,75.2,19675.94,235813449,77.8,11.88,,6.82,73.3,45.6,8.6,2024-02-03
Vietnam,2007,61.2,13825.91,368401542,4.8,13.27,2.96,1.98,25.5,37.2,18.8,2024-02-04
Vietnam,2009,50.7,20325.38,1246988012,58.0,3.17,4.93,9.91,86.2,72.1,20.8,2024-02-04
Vietnam,2010,58.1,50103.67,644719785,5.1,2.23,,13.02,61.0,68.7,1.9,2024-02-04
Vietnam,2011,82.4,32108.55,875078996,62.8,14.54,,17.17,45.2,92.2,8.0,2024-02-05
Vietnam,2012,51.9,63748.76,584168803,19.9,5.71,5.41,16.69,59.8,,14.8,2024-02-05
Vietnam,2013,,10486.21,586116282,28.9,9.97,2.76,10.43,,65.9,8.0,2024-02-06
Vietnam,2014,52.3,61130.88,598704968,50.9,13.64,,9.46,44.9,56.3,19.6,2024-02-06
Vietnam,2015,,70038.81,239199249,12.6,12.09,1.82,0.47,90.0,45.9,27.9,2024-02-07
Vietnam,2016,,16516.19,328255098,,4.75,1.85,6.5,24.4,,23.9,2024-02-07
Vietnam,2017,51.0,50533.72,1366388375,27.8,3.9,3.43,18.14,80.6,73.6,10.1,2024-02-08
Vietnam,2018,,54476.16,1015271878,77.3,,0.13,10.96,73.6,85.3,6.6,2024-02-08
Vietnam,2019,67.9,26782.76,1204785825,39.0,14.79,3.49,15.48,39.9,,9.0,2024-02-08
Vietnam,2020,57.5,38304.36,445786205,22.8,17.47,0.98,15.77,98.6,31.4,21.3,2024-02-09
Vietnam,2021,,32529.72,1309337325,2.9,11.41,3.02,17.48,17.6,77.7,20.7,2024-02-09
Vietnam,2022,,65935.46,59240830,38.7,8.37,1.87,9.08,44.6,60.3,29.4,2024-02-10
